gene,effect_size,t_p,u_p,n_tnbc,n_other,t_q,u_q,pan_cancer_mean_effect,median_log2_rsem_tnbc_tumor
NDUFA6,0.04878383683710019,0.39066085785610105,0.4579748345880357,25,1181,0.8087517844463101,0.8317025420112494,-0.533820957586664,10.172946394380489
TECTA,-0.012372818360680632,0.39107384741774176,0.40468086510289103,25,1181,0.8087517844463101,0.8043822849085399,0.13950207432505932,3.0067682937528173
EXOC3L4,0.022765162097549328,0.3915353008735353,0.433400477646806,25,1181,0.8087517844463101,0.8203635558624384,-0.013408155553394075,2.311019425334084
OPA3,0.023368536010997948,0.39052173479728447,0.7056043327232082,25,1181,0.8087517844463101,0.924192205263685,-0.05565634257280081,9.056160134376373
ZNF345,0.024445381045463455,0.39148775134102476,0.363493849984446,25,1181,0.8087517844463101,0.7825439097215873,0.1376058132103202,6.249181288208337
SKIL,-0.017239659509394403,0.3911942768589367,0.6169297065267914,25,1181,0.8087517844463101,0.8945630412204347,-0.008842024378329968,9.547815653512252
H2AX,-0.05878995447897195,0.3903969056048554,0.45062606033713437,25,1181,0.8087517844463101,0.8293314059227298,-0.6323718071117083,10.224640625646101
PRAMEF18,-0.042386815734243466,0.3907502645854566,0.4547682379509008,24,1022,0.8087517844463101,0.8317025420112494,-0.25663751699724036,0.0
ENTREP2,-0.018493880619662922,0.3913064560607368,0.360742946820774,25,1181,0.8087517844463101,0.7812176062129588,0.024753737112372238,2.809813542922737
POLD2,-0.0544926267046939,0.391092790468735,0.40468086510289103,25,1181,0.8087517844463101,0.8043822849085399,-1.0323196410141822,11.047290583471716
NPLOC4,-0.04972287193811109,0.39133460614743587,0.5723334816233024,25,1181,0.8087517844463101,0.8783434525771395,-1.3807211180860621,11.538740340939926
MIA2,-0.013429264291819846,0.39092861124034484,0.42661832227520613,25,1181,0.8087517844463101,0.8161413780771066,-0.007553513908871873,9.550596268673555
C6orf62,0.03940071848614915,0.3902366919396201,0.34718514657388233,25,1181,0.8087517844463101,0.7755433438197754,0.0778980000133468,12.025485450035806
PTGER3,0.023683949469684912,0.3903961925986362,0.5962498791045605,25,1181,0.8087517844463101,0.8868079447763665,-0.17717219669511505,6.521788212086385
RAB6B,-0.02392578340557859,0.3915439317817422,0.6284153506588518,25,1181,0.8087517844463101,0.8984305256469359,-0.07771598635017457,8.2040865460543
ATAD5,0.04543670956501955,0.3909609358559698,0.4764580716530623,25,1181,0.8087517844463101,0.8420143998437003,-0.1991435875213569,7.272027386542581
BAP1,-0.05996497005871815,0.3908729532715819,0.3856530760162471,25,1181,0.8087517844463101,0.7949356599663555,-0.5104174770099156,10.57112015428314
PDILT,-0.029490724154756356,0.3911173563724394,0.2838152198360301,25,1181,0.8087517844463101,0.736268910138868,0.056381815150481615,0.0
AURKA,-0.05072537546044642,0.39033184872817106,0.28695528009718785,25,1181,0.8087517844463101,0.7386187028855934,-1.209496480979796,9.580147054459784
KIF24,0.01587352736623329,0.3909719150173606,0.21047622449214298,25,1181,0.8087517844463101,0.6790300794114098,-0.035821820439849356,7.627130564685109
KATNIP,0.01663152455608139,0.39050528680591723,0.29866891384022487,25,1181,0.8087517844463101,0.7464017134591042,0.032216511948705166,9.004535180097777
UROD,-0.08126379558524288,0.39133600298854376,0.12539043766650598,25,1181,0.8087517844463101,0.5940227048343775,-0.6907694123503805,10.04204032497081
IQCH,-0.02284416432492646,0.39168937315490593,0.19645535392638325,25,1181,0.8089590129049319,0.6663680089860606,-0.004298465029297497,4.504308950383749
ANTXRL,0.03132216163443888,0.3918224110945865,0.16336387656001528,25,1181,0.8091405796771888,0.63500491450198,-0.21852600998969934,0.8580600959038451
GDF11,0.028408757355337752,0.3920216477820143,0.3552804500907927,25,1181,0.8091962727522852,0.7795562592484097,-0.09910140617697731,6.97639495640202
PSMD4,-0.08796728040887114,0.392124075864526,0.3199259474303754,25,1181,0.8091962727522852,0.7584072135608225,-1.77968343214074,11.933790737509696
PASD1,0.020214182220309837,0.39256976659850495,0.8435949596975956,25,1181,0.8091962727522852,0.9653159682410712,0.09700596070104558,0.0
PLXDC2,0.024790102893852514,0.39256962500611925,0.8777865397480331,25,1181,0.8091962727522852,0.9747083505215496,0.10006373927130748,9.784880414319817
PRSS16,0.021898493680507305,0.39247112216701807,0.6562624456685366,25,1181,0.8091962727522852,0.9088933276652916,-0.0045009414203839955,8.342633484165837
CCDC150,-0.025209964683469477,0.3922115256651497,0.07286684877415832,25,1181,0.8091962727522852,0.5162289472024626,0.07235346517723243,5.693146569272696
CBLL1,0.04273396820998826,0.39268708796770735,0.5766838846906224,25,1181,0.8091962727522852,0.8795949928876786,-0.3870564442835373,9.612372074137554
CFAP221,0.027528543908536318,0.39242240526073435,0.5019715964038063,25,1181,0.8091962727522852,0.8510639840314533,-0.06081549755948513,1.5271214642117201
CD300LG,-0.016938440181908487,0.3926274051084573,0.3818509819097705,25,1181,0.8091962727522852,0.793483596781098,-0.12041754757242991,2.937356618254945
SPRING1,0.043110007114325916,0.39216969170943605,0.20420377190661632,25,1181,0.8091962727522852,0.673147319244819,-0.24689373229849457,9.278506506566742
CD4,-0.021819869571917103,0.39207885848265334,0.5703611922535625,25,1181,0.8091962727522852,0.8783225981891507,0.020581725495095782,10.477019910655759
HELLS,-0.020437440563717185,0.3921723791774291,0.21623959404641724,25,1181,0.8091962727522852,0.6851726737667976,0.0451108140487793,7.811101770504036
FGFBP3,-0.05413572591709266,0.3927376968986409,0.7412619255732746,25,1181,0.8091962727522852,0.935331635096075,-0.10617036213291871,5.372549536254261
PPID,0.0211793750503649,0.3927519470059193,0.24205875433013624,25,1181,0.8091962727522852,0.7041459318451773,0.053399933859506636,9.524093564957445
ASPSCR1,-0.021833221779277545,0.3920656043706827,0.3019181812362909,25,1181,0.8091962727522852,0.7474382034720325,-0.16824358548495752,8.848019207964914
CT47B1,-0.025710817441604646,0.39274819548143003,0.328182264602188,25,1181,0.8091962727522852,0.7653317969283175,-0.041150655151707044,0.0
ROS1,-0.018914081374275443,0.3926132295313193,0.42392288178444715,25,1181,0.8091962727522852,0.8135889107649494,0.10828739525292755,1.788179312616128
DENND2D,0.02885213851190678,0.3920299776328595,0.5030809613677567,25,1181,0.8091962727522852,0.8510939445499807,-0.10227889129035943,9.238366913670294
RGS10,0.02024874058807171,0.3923952933853503,0.4109260053777146,25,1181,0.8091962727522852,0.8079291888626975,0.027690542465239932,9.981253160932773
CSNK1G3,0.025853956050906915,0.39254084327878325,0.5427100926894057,25,1181,0.8091962727522852,0.8692523357025692,0.08643965764361257,9.028144046453487
DEPDC5,-0.029760945305726802,0.3928188800773058,0.4478441900996051,25,1181,0.8092411924019037,0.828121498677531,0.08356604757264698,8.271510083235693
RGN,-0.01806866642965689,0.3930480116143259,0.3850177925887798,25,1181,0.8093103980713429,0.7945395372205559,-0.045823009316603595,4.959524636334232
ACADVL,-0.017287284624227302,0.3929521319729763,0.416894921035423,25,1181,0.8093103980713429,0.8100168497426585,-0.0342955954445106,11.69029503581486
MTFR1,0.01653296946790367,0.39307814716431455,0.42526935493283535,25,1181,0.8093103980713429,0.8148648005236878,-0.027466003482493086,9.861950937275278
PC,-0.03226610283353892,0.39300529654536276,0.4347643531577323,25,1181,0.8093103980713429,0.8208654961010107,-0.36096573405540555,9.504574976524058
TPRX1,0.020109071410590137,0.3930165383893195,0.7482876023886951,25,1181,0.8093103980713429,0.9358683823974117,0.053213637871939654,0.0
SLC7A10,0.017387064465400143,0.39314220889987983,0.3013750090658607,25,1181,0.8093493625469282,0.7469719152347061,-0.07505787213237455,2.7153824435029073
CDC6,-0.04872575743277885,0.3933177664543406,0.10924649257557666,25,1181,0.809368092287492,0.575812076274825,-1.3571656370747747,9.146596775905657
EPN1,-0.015038772565140919,0.3932733223164965,0.35830869606099014,25,1181,0.809368092287492,0.7804683994887811,0.007345418767220533,11.146963245253103
ANKRD37,-0.02213088757279573,0.39333185857973374,0.5664263595232872,25,1181,0.809368092287492,0.8770587965591972,0.06207917634229308,6.531976344065649
FMO3,0.012871771315163122,0.39328521311539966,0.2957110017339457,25,1181,0.809368092287492,0.7444046008832488,0.03236008478019861,5.077165787200097
CCDC185,0.014031409084692706,0.39341748454338077,0.5274317241478172,25,1181,0.8094513959090488,0.8633721239450896,0.034766097170366536,1.7746145229412735
SRPX,-0.024919181788393405,0.3934828657690834,0.42392288178444715,25,1181,0.8094930319074615,0.8135889107649494,0.11947247198607981,7.912495956372344
ETNK2,0.02196141432310543,0.3936378617615719,0.2776051195687338,25,1181,0.8096407375027382,0.7314068894475861,-0.04498113170905212,8.399895246861828
YBX2,-0.023255500005077492,0.3936449695805516,0.5539231517195582,25,1181,0.8096407375027382,0.8729443071809387,-0.06324084649835583,6.247375320720839
LDLRAD4,-0.028867418174826145,0.3937021143498195,0.4778965912509,25,1181,0.8096653988308995,0.8426751674422154,0.09062186373834208,9.58728683936025
PAQR8,0.030636175336987634,0.39378810139203513,0.12213314156504682,25,1181,0.809749363080342,0.5894201507339097,-0.10674112522407757,8.289990834750174
FGF18,0.019762784673500913,0.3939033148333515,0.6433155072671755,25,1181,0.8098005432557699,0.9033116962261333,0.07642828477283277,2.7604094854712864
CPLANE2,0.026062399908386408,0.39389149394999834,0.5316113080650209,25,1181,0.8098005432557699,0.8647666120760128,-0.14669349389771158,5.283425841048052
RGL2,0.031855359550144874,0.39395542677227113,0.30876278882143415,25,1181,0.8098148294684848,0.7515763948638625,0.0791870942400855,10.542297141074037
AKR1B10,0.016032491320961045,0.39412236116677535,0.5001255354030751,25,1181,0.8098794474079131,0.8505350859521715,0.09625278943350392,1.52818563158994
CTNNBIP1,0.02804195721978872,0.3941145181065522,0.4590301211895166,25,1181,0.8098794474079131,0.8317025420112494,-0.1352095014570164,10.138898088576283
THOC2,-0.057737411628107305,0.39405827871643495,0.2505699485803141,25,1181,0.8098794474079131,0.7094536156629737,-1.3775842347334555,10.650699800640787
FBXO45,0.024560413416344205,0.3942820613734018,0.49277745650939075,25,1181,0.810111160573444,0.84942275961391,0.0383670038943939,9.829870543463617
RAPGEF1,-0.026396901942642076,0.39432548153951363,0.13633103035855798,25,1181,0.810111160573444,0.6082599082704568,-0.1429962552911055,10.89624484981937
CATSPERE,-0.024503424505021323,0.39440614044675726,0.5210054976689358,25,1181,0.8101840421985111,0.8601555638248493,0.03930059279784646,2.673523541855806
ACADS,-0.020642571512955385,0.3945280564334953,0.5142454714460171,25,1181,0.8103416471831619,0.8566458146133902,-0.05370734797647086,7.800022161462184
C10orf88,-0.019647834135392513,0.3946212678013533,0.3397950210863183,25,1181,0.8104105734762298,0.7712966959663543,-0.04445829249458904,7.494371564965864
SNCB,-0.0204713895756894,0.3946972025078308,0.40960650436088464,25,1181,0.8104105734762298,0.8077828663039994,0.03142172623537156,0.7329548472646342
FBXO46,0.023169300464337877,0.39468840851476183,0.17212335078116114,25,1181,0.8104105734762298,0.6458137273188952,-0.01887564078105841,9.161525766755549
PDZD11,0.01570979188103183,0.3948954683346645,0.5504311284652553,25,1181,0.8105911465582917,0.8719657712263004,-0.07961099623764953,9.639828240903121
VCPIP1,0.040065846585558895,0.3951015905927985,0.4590301211895166,25,1181,0.8105911465582917,0.8317025420112494,-0.305705753503896,9.721110830779597
LRRC42,-0.02495631136707919,0.39502268326828094,0.5365723674250118,25,1181,0.8105911465582917,0.8675634914605849,-0.024664627932487238,9.722948334623641
FBL,0.05574361456492616,0.39499947438614824,0.24889883954476733,25,1181,0.8105911465582917,0.7088665790149661,-1.2875989388403104,11.833187288485401
CISH,0.019194678554194614,0.3949698000386618,0.2835546023600287,25,1181,0.8105911465582917,0.7360187572260676,-0.06192154219718727,8.552353991361933
NPL,-0.029483813552817664,0.39494525938435554,0.44024457518864923,25,1181,0.8105911465582917,0.8246996947041025,-0.11198762710033526,8.085276881392126
ARL13A,-0.018625175273811856,0.3950871638140815,0.6267689388272473,25,1181,0.8105911465582917,0.8980098954943164,0.09444778703819094,0.4921091880118804
CTSW,-0.023595062718094098,0.3952200466782717,0.35286951689700585,25,1181,0.810741409105147,0.7779790123546309,-0.10699178664589802,6.469390813787107
PSG6,0.02641393923254625,0.3953449409049693,0.20690493275912913,25,1181,0.8109048427553196,0.676886033443522,-0.07276993525588253,0.0
LYRM1,0.020032111682959874,0.3954751827919709,0.27402561195858754,25,1181,0.8110792065244001,0.7290138350192038,0.13327417220009155,8.813381817543512
METTL15,0.03207874694224805,0.39559864308991133,0.6965719376864612,25,1181,0.8110914516090407,0.9225372194885837,-0.4008708482224828,7.940596727045989
NSUN3,0.0286828262809923,0.3955742073202989,0.4622041420858659,25,1181,0.8110914516090407,0.8339487292958001,-0.07830658006462744,6.747041176330928
THAP10,-0.020552999858434305,0.39574839478978574,0.5120023080079119,25,1181,0.8110914516090407,0.8556914330217046,0.0025244217169779087,5.630911205570152
MAGEB4,-0.01823204419748599,0.3956763422753796,0.28721800637564066,25,1181,0.8110914516090407,0.7386187028855934,0.10589223355404587,2.271390374061008
LURAP1,-0.030597484795548135,0.3956387986677503,0.22277560681678743,25,1181,0.8110914516090407,0.6914468315624922,-0.20852737533966856,3.4437519315664495
SOX12,-0.02589613278652081,0.395752557588952,0.4786167406456432,25,1181,0.8110914516090407,0.8430330821725961,0.09164610605374203,9.482070550423817
JAK3,0.02255017108141104,0.3958629161667494,0.5012327395715017,25,1181,0.8111322077232297,0.8505350859521715,-0.09623806124417603,8.395626094935004
RHOD,0.019091697382473127,0.39585559199084364,0.5854311558506393,25,1181,0.8111322077232297,0.8833192574518524,-0.14919020252874626,8.661213536716264
RGS20,-0.025434767616553885,0.3959090782845679,0.472156780719454,25,1181,0.8111341045156063,0.839655185468663,0.024033458887533606,3.4147126468181597
EVL,-0.02745140156042278,0.39649971250562055,0.5404043512643074,25,1181,0.8112964782371467,0.8690513556107542,0.030808311136112678,10.273508134912209
SALL4,0.017792051390898192,0.39715089494786493,0.5547006272597074,25,1181,0.8112964782371467,0.8729443071809387,-0.08234303867335471,4.506804859576438
POLR1F,-0.06529220155624826,0.39685635439774525,0.5365723674250118,25,1181,0.8112964782371467,0.8675634914605849,-1.6631320821916922,9.055977808489114
GLS,-0.035251871476127544,0.396086797275618,0.11501276776818595,25,1181,0.8112964782371467,0.5828982303141159,-0.18343078897193352,10.97723532581037
NPAS1,-0.01974460884134708,0.3961549315342895,0.40044076787098937,25,1181,0.8112964782371467,0.8032463332581609,-0.013707015470942803,2.4541889122207774
FZD5,0.020974576664295072,0.3971425425737405,0.8522316355881948,25,1181,0.8112964782371467,0.9674811939051549,-0.12800910247828853,7.394179637787314
PITX1,-0.019771556132587825,0.39722909374751747,0.47072778559554573,25,1181,0.8112964782371467,0.8392163432453829,-0.06729374635277224,8.975542945868341
OR2M7,0.026759196164590604,0.3964285511665375,0.3079422872411831,24,1065,0.8112964782371467,0.7510529589306482,-0.16541177742395136,0.0
NMUR2,-0.02368586593223268,0.3964887604725772,0.931098683632607,25,1181,0.8112964782371467,0.9857968144953424,0.05681573281175917,0.0
GGT7,-0.022077430580090228,0.3972552048922061,0.1846630071096823,25,1181,0.8112964782371467,0.6568522873405501,-0.04900674783878769,8.13233502192488
PLIN4,0.024721247133453167,0.39691029974626857,0.45481715604398365,25,1181,0.8112964782371467,0.8317025420112494,-0.15431186650350037,6.889929084814354
NDUFAF7,0.03938061634018819,0.3962336875781949,0.6575209522255473,25,1181,0.8112964782371467,0.9095123192437158,-0.3603646421382694,8.063756949031106
DHX29,0.05917110115165096,0.3964124391899385,0.40861853424972583,25,1181,0.8112964782371467,0.8073761914745823,-0.14793846229525776,9.651393285194231
WDR90,0.03143323048924922,0.3961838536366389,0.13709603566796408,25,1181,0.8112964782371467,0.6082599082704568,0.023444463278962206,8.550906157844512
CFP,0.013667001553679961,0.39720452103780335,0.4066468555436572,25,1181,0.8112964782371467,0.8060562421792303,0.039643399141898,4.505028224194669
UBQLN4,-0.039551231639719964,0.3963442880304149,0.3374516392200507,25,1181,0.8112964782371467,0.7707101442943229,-0.5757004237504965,11.4068061450109
CFAP91,-0.021964130888710128,0.39720131678212245,0.7047422909551606,25,1181,0.8112964782371467,0.9240325786452028,0.05170476969684359,4.173273251334735
ADAMTS10,0.018934316732138162,0.3966404996717493,0.35377240133659893,25,1181,0.8112964782371467,0.7787248868606133,-0.1451568401751104,6.670595679388915
FCRL3,-0.0206546857799014,0.39702224024535937,0.48548763796421035,25,1181,0.8112964782371467,0.8465193645492727,-0.07924486236038758,4.302629353113025
EPM2AIP1,-0.021490223875406306,0.39695195029022,0.3316387440149853,25,1181,0.8112964782371467,0.7676526913651736,-0.13595368218928117,9.410659392452596
NMRAL1,-0.01840305222846561,0.39680826779017264,0.4916802568914129,25,1181,0.8112964782371467,0.8488656543731875,-0.11241359668646811,9.765356220721307
LLGL2,0.023912823872782568,0.3972192911806963,0.7610746964679651,25,1181,0.8112964782371467,0.93946828028995,-0.06790992167109144,10.377772703808352
MGST1,-0.02174810147717854,0.39709154123590373,0.3705833585410916,25,1181,0.8112964782371467,0.7883414642306695,0.33542762120821434,11.773783486310679
MYH6,0.020558468053731793,0.3965947412689338,0.6238921913068146,25,1181,0.8112964782371467,0.8972578506835494,-0.08311559332715934,0.4916984855480383
DSN1,0.04438173550984592,0.39699853142290564,0.3718250237508043,25,1181,0.8112964782371467,0.788570439487857,-0.81887793161053,9.340129798879728
C11orf65,-0.018614524950417863,0.39715660251511953,0.27047777202162826,25,1181,0.8112964782371467,0.7266071156456646,-0.05650495638443663,2.365904821571401
RNLS,-0.021680861845568784,0.3966592354803419,0.12227337423790913,25,1181,0.8112964782371467,0.5894201507339097,0.010807501790032743,6.245066784505074
MIA,-0.014035208202375735,0.3965402672721162,0.5097642599578165,25,1181,0.8112964782371467,0.8542600883461315,0.04695076684521352,9.296562128106848
OR51M1,0.01928665454285866,0.3973300655017884,0.8119541865580678,24,1065,0.8113569530250049,0.9570203457025382,-0.16086456714458255,0.0
TMPRSS15,0.0199816880907185,0.39739712392546733,0.5790633850761565,25,1181,0.8114014836150711,0.879930979474624,0.10150168819516195,0.42524424612014233
RNF224,0.01855880865056725,0.3974929829404946,0.4696576077932336,25,1181,0.8115048021297973,0.8388398862724101,-0.1379595686325551,
PTMA,0.036268527520166294,0.39768499560216597,0.4357888841002504,25,1181,0.8115272170413608,0.8215023634148013,-0.5543948552387735,14.549621719582287
CHRM4,-0.02677904731093586,0.39757375676497175,0.4371570887928027,25,1181,0.8115272170413608,0.8227840620493068,-0.15317952224948203,1.4364262127240481
CNKSR2,0.02292345798994848,0.3976165334992231,0.2674619348945062,25,1181,0.8115272170413608,0.7241219922381685,-0.12843920688525517,3.698741419454505
MYOM3,-0.021410677822251367,0.3976740462973829,0.5346615146332105,25,1181,0.8115272170413608,0.8663487817538494,-0.08896312402468204,3.590193869254052
CNEP1R1,-0.03988800721865568,0.3978632977170903,0.4530682032762142,25,1181,0.8115527379673948,0.8310112472325898,-0.14584794419880975,7.9027034103334035
MARVELD3,-0.018121848694259937,0.3979640451779871,0.4562190522733385,25,1181,0.8115527379673948,0.8317025420112494,-0.10063189979354746,8.73384620429553
TUBGCP3,-0.05548873671236909,0.3979690605625622,0.44576420732957867,25,1181,0.8115527379673948,0.826662323055815,-1.1203187926805804,9.270868303229829
RCSD1,0.022933020335451415,0.3979495551092339,0.5161186706764619,25,1181,0.8115527379673948,0.8575355711545254,-0.10604938126722173,8.5946592175105
C1QL1,-0.02246533032972553,0.3978651668123345,0.21345061093878848,25,1181,0.8115527379673948,0.6816354238189521,0.02906026509981715,3.634114257434404
GPR149,0.021998100831417868,0.39793645393369836,0.1154144801613306,25,1181,0.8115527379673948,0.5829569137388223,-0.04634899772587388,0.0
ZBTB32,0.015055160929464795,0.39822080779131597,0.5438647989821019,25,1181,0.8119737667166348,0.8697813062767625,-0.013676393683093691,3.422077766689588
CLK1,-0.020010132879023854,0.3982864062980551,0.5358076142216532,25,1181,0.8120151849153412,0.866874161383061,-0.07585286726541451,10.040001954961353
GRPEL2,-0.02161505380443475,0.3983412495073744,0.6234816938092966,25,1181,0.8120346685898965,0.8972578506835494,-0.07862554861137828,8.901973786376978
GDPD4,0.01760208510382993,0.39874076272206826,0.6545859537126478,25,1181,0.8122717154206271,0.9076230077344175,0.0013625631605249302,0.40190260282596957
SEMA6A,0.018069587876836435,0.3987746311331092,0.6803372207397826,25,1181,0.8122717154206271,0.9178700759581935,0.052692522104800285,7.907526219081436
TMEM263,-0.01937667253834051,0.39868726832611545,0.4030468902478034,25,1181,0.8122717154206271,0.8043822849085399,0.01352160016338377,10.36692266566147
CLRN2,-0.021134128740430136,0.39871818860685904,0.18408744840389069,25,1181,0.8122717154206271,0.6561065468754053,-0.019298590855171605,0.0
PTPRCAP,0.023777454774831973,0.39859972289437906,0.33599231250581973,25,1181,0.8122717154206271,0.7704965190407965,-0.06780606229942421,7.403993082812741
GUCY2C,-0.022979092140464383,0.3985215035023455,0.7632860897284882,25,1181,0.8122717154206271,0.9396829986214571,0.026177464732407472,1.8200716140302824
ZC3H4,-0.03339652544811672,0.3985766502735435,0.3278952832450417,25,1181,0.8122717154206271,0.7651601150269186,-0.1743860618150493,10.13213908595837
GJB4,-0.02969423939867538,0.39888049095539624,0.6193831669088994,25,1181,0.8123027919728802,0.895658029503506,-0.07613081614608921,2.0024876852370497
OSBPL7,0.012545681880944709,0.3988451051369083,0.6487319823901667,25,1181,0.8123027919728802,0.9049644605755469,-0.18054137497124365,7.215612381734852
ACVR1C,0.03367761810546295,0.39906123281194805,0.2895898478043575,25,1181,0.8124443679711613,0.7404299958619612,0.09752048160845857,4.094657283752987
MARCHF8,-0.03380978701820444,0.3991214402443194,0.2154378399007144,24,1065,0.8124443679711613,0.6843352838879053,-0.006377188443025057,7.494927234783026
DGKI,0.019712965651461765,0.3990073846158587,0.2657134118454847,25,1181,0.8124443679711613,0.7223328059128845,0.06146356482677442,3.0139643397687284
ABCC9,0.020991429991673714,0.3991312496490971,0.39429194767687126,25,1181,0.8124443679711613,0.800685041199771,-0.02312439325897609,7.036979766562554
RGL4,0.01731888830716781,0.39953909705791946,0.627591913004241,25,1181,0.8125498005188053,0.8983276596215412,-0.10007892465033734,3.1398131086607015
ALCAM,0.022890652044333104,0.399694651763265,0.4433445313368459,25,1181,0.8125498005188053,0.8264478043838049,-0.04097568568524406,10.30239238997656
MON2,-0.060135699445614726,0.39937209063876034,0.6247135366534531,25,1181,0.8125498005188053,0.8977190596035476,-0.1521703265018552,9.59091654499726
WNT7A,0.0242525413963465,0.3994700213485942,0.7207503641392671,25,1181,0.8125498005188053,0.9293922560277587,-0.15338280259298295,0.6223476844151716
SREK1IP1,-0.040260310699894386,0.3996999113986245,0.3386220289431112,25,1181,0.8125498005188053,0.7711241555726349,-0.10653270981228792,8.611695692692095
METTL21C,-0.02203253896442784,0.3996489584417192,0.3821669420689351,25,1181,0.8125498005188053,0.793523123977237,0.029471452077399193,0.0
MAGT1,0.026962027896884868,0.3995602137565192,0.9306374214690836,25,1181,0.8125498005188053,0.9857968144953424,-0.0024205507100771564,11.377947012320615
SPARCL1,-0.02885869802754466,0.39929765737769285,0.4129099826743352,25,1181,0.8125498005188053,0.8086160776493118,-0.020261134589693686,11.170350995873632
CTNS,0.02044623283120977,0.3994514050095269,0.5381035193155776,25,1181,0.8125498005188053,0.8686221765515016,0.015638791893038108,8.488238537320639
SKIDA1,0.02433783944118892,0.3996945122671538,0.32589097465055183,25,1181,0.8125498005188053,0.7635634478582315,0.021670479573417688,4.490175484341659
DIS3L,-0.02151713560182042,0.3992420867292734,0.25224887506980453,25,1181,0.8125498005188053,0.7107282493520843,-0.22268756935890605,9.155008850033095
FAM149B1,-0.03619343108430471,0.39972683009181764,0.28906163539809504,25,1181,0.8125498005188053,0.7400291525304458,0.02910375716315231,8.582345644672856
ZC3HC1,-0.03274754125447776,0.3998220559130107,0.6010872602555815,25,1181,0.8126512451344587,0.8886329606341168,-0.2074964145451085,8.653189027199275
MMP7,-0.016015243524219208,0.400003481429954,0.16904538711148331,25,1181,0.8129207587560406,0.6402993733253638,-0.06269957277946482,11.624125600036134
ZNF235,0.022670216207622544,0.40004532793839176,0.42392288178444715,25,1181,0.8129207587560406,0.8135889107649494,-0.049557833081264324,6.480357972406704
C8orf88,0.024805901970530772,0.40011281146189315,0.617747053403217,25,1181,0.8129657589034794,0.8949521220467871,-0.03992729490928123,
RPL41,0.03864124055197407,0.40019422925067505,0.6656192266609899,24,1065,0.8130390578624352,0.912548234059042,-0.2712516653657933,13.565480900269213
PRSS3,0.020767595596622355,0.4003448801084376,0.38470039091968145,25,1181,0.8132529789537095,0.7943416293851691,-0.05720943265551794,3.3079867364967033
MRPL52,0.032005547516840135,0.40039580094239635,0.3749404561383637,25,1181,0.8132642848547925,0.789461874003875,-0.13253051115971348,9.020136512706475
PCDHA12,0.01851241152581805,0.4004884588998229,0.6554239826295775,25,1181,0.8132682396979302,0.9085039759223063,-0.08485927634735019,3.556409406390303
FAM193B,0.026216250685797242,0.4004572186350749,0.31823485251338635,25,1181,0.8132682396979302,0.7573018102743903,-0.08070550161424246,8.99641367839977
FAM83G,0.015885388347920686,0.4006135720366797,0.508647159022946,25,1181,0.8134301845985396,0.8534249282717736,-0.03232412087005267,7.4662884067848445
ADAMTS12,-0.02450691671641958,0.40073998562478097,0.48657737629225606,25,1181,0.8135947330432459,0.8465766480008192,0.14688349397512254,7.08647360357557
AK2,0.02767201415918452,0.40084131749744023,0.919113839490767,25,1181,0.8137083283195518,0.9830965316099346,-0.2833100473787498,11.658694199893812
POU2AF1,-0.024243290543485112,0.4022207440271309,0.025976889847297797,25,1181,0.8137237512719219,0.39466002885934437,-0.046553395494615665,7.321814277509803
GCA,-0.017847630749672452,0.4018540062104691,0.37462818886234606,25,1181,0.8137237512719219,0.7891750533941174,0.05147423568222547,8.768630273471802
PSG2,-0.028065083391401596,0.40114170543994465,0.4970714572040904,24,1021,0.8137237512719219,0.8495065028406849,-0.13003027480161278,0.0
CCDC60,0.0209237777841725,0.4022808348450264,0.1918713829270564,25,1181,0.8137237512719219,0.6652060648230953,0.020819009396783127,0.0
NFIB,-0.041313680033711525,0.4023468487886699,0.7491672971397378,25,1181,0.8137237512719219,0.9364460651803862,0.024026228690272513,11.948231187789844
TLR2,-0.01593084263064076,0.40230768628336433,0.38279934317121744,25,1181,0.8137237512719219,0.793523123977237,0.0069727669369448655,8.884235975543323
SPATA9,0.021061104849310123,0.40225491731700025,0.3558848037289317,25,1181,0.8137237512719219,0.7800012291343229,-0.013224097811119752,2.462128859054304
PCLO,-0.014294982847163351,0.4018854794750051,0.2788911982624215,25,1181,0.8137237512719219,0.732395734628512,0.09920552354101586,7.446193296621769
ZNF350,-0.01905483133095205,0.40189293518180025,0.4037000052860047,25,1181,0.8137237512719219,0.8043822849085399,0.004154135538633527,7.6874994624697806
PPIH,0.05673313314646816,0.40142385099809674,0.2786336588369498,25,1181,0.8137237512719219,0.732041045656461,-0.48377879668110885,8.966312702246702
CRYGN,0.019916551960409017,0.40230270042465244,0.4242592660965262,25,1181,0.8137237512719219,0.8138860490399927,0.0040618164735965875,1.4086300432429826
OR1C1,-0.017233384680927256,0.40163753845327843,0.1327781280144086,24,1065,0.8137237512719219,0.60523675063836,-0.03705875787057538,0.0
OSBPL11,-0.016496409133776483,0.4017168362539053,0.4632648645458409,25,1181,0.8137237512719219,0.8343513746656764,-0.030473665721212257,9.096016230151985
MOGAT1,0.028209024560476928,0.4016858795273569,0.545020726056198,25,1181,0.8137237512719219,0.8699275982654162,0.09202109795519435,0.3990063890505882
CDC45,-0.09865025290250529,0.4009413653463919,0.3601334134803065,25,1181,0.8137237512719219,0.7806518661889961,-2.639799392378583,8.622715164301539
